蒋百里（1882年～1938年11月4日），名方震，字百里，浙江省杭州府海宁州硖石镇（今海宁市硖石镇）人。[1] 著名军事家，[2] 先后参加过讨袁护法运动、北伐战争和抗日战争。[3] 蒋百里以军事学家闻名于世，所著《军事常识》是中国近代军事理论的开山之作，《国防论》被公认为中国近代国防理论奠基之作。[4] 蒋百里是国民政府对日作战计划的主要设计者。代表作《国防论》成为整个第二次世界大战中中国军队的战略指导依据，作为中国抗战国防战略的重要基础，为鼓励民族士气，抗击日本侵略者的民族解放战争做出了不可磨灭的贡献。[5] 	百里 名方 百里 浙江省 杭州府 海宁 硖石 海宁市 硖石 著名 军事家 先后 参加 过讨 护法 运动 北伐战争 抗日战争 百里 军事 学家 闻名于世 所著 军事 常识 中国 近代 军事 理论 开山 之作 国防论 公认 中国 近代 国防 理论 奠基 之作 百里 国民政府 作战 计划 主要 设计者 代表作 国防论 成为 整个 第二次世界大战 中国 军队 战略 指导 依据 中国 抗战 国防 战略 重要 基础 鼓励 民族 士气 抗击 日本 侵略者 民族 解放战争 做出 不可磨灭 贡献
余嘉锡（1884年2月9日－1955年1月23日），字季豫，号狷庵。祖籍湖南常德，出生于河南商丘。[1-2] 中央研究院院士，语言学家、目录学家、古文献学家。清末举人，任吏部文选司主事。后在辅仁大学、北京大学、中国大学、民国大学、北京女子师范大学、民国大学、北京女子师范大学任教，主治目录学。1942年，兼辅仁大学文学院院长，当选为中央研究院院士。1949年10月，任中国科学院语言研究所委员。[3] 著作有《四库提要辨证》《目录学发微》《古书通例》《世说新语笺疏》《余嘉锡论学杂著》等。[1] 	余嘉锡 季豫 祖籍 湖南 常德 生于 河南 商丘 中央研究院 院士 语言学家 目录学 古文献 学家 清末 举人 任吏部 文选 司主事 辅仁大学 北京大学 中国大学 民国 大学 北京 女子 师范大学 民国 大学 北京 女子 师范大学 任教 主治 目录学 辅仁大学 文学院 院长 当选 中央研究院 院士 中国科学院 语言 研究所 委员 著作 四库 提要 辨证 目录学 发微 古书 通例 世说新语 余嘉锡 论学 杂著
"张勋（1854年－1923年9月11日），原名张和，字少轩、绍轩，号松寿老人，江西省奉新县人，中国近代北洋军阀势力之一。清末任云南、甘肃、江南提督。清朝覆亡后，为表示效忠清室，张勋禁止所部剪辫子，被称为“辫帅”。1913年镇压讨袁军。后任长江巡阅使、安徽督军。1917年以调停""府院之争""为名，率兵进入北京，于7月1日与康有为拥溥仪复辟，但12日为皖系军阀段祺瑞的“讨逆军”所击败，逃入荷兰驻华公使馆。后病死于天津，谥号忠武。（概述图片来源[1] ）"	张勋 原名 字少轩 绍轩 松寿 老人 江西省 奉新县 中国 近代 北洋军阀 势力 清末 云南 甘肃 江南 提督 清朝 覆亡 表示 效忠 清室 张勋 禁止 所部 辫子 称为 辫帅 镇压 袁军 后任 长江 巡阅 安徽 督军 调停 府院 之争 为名 率兵 进入 北京 康有为 溥仪 复辟 日为 皖系 军阀 段祺瑞 讨逆军 击败 逃入 荷兰 驻华 公使馆 病死 天津 谥号 忠武 概述 图片 来源
陈师曾（1876年3月12日—1923年9月17日），男，原名衡恪，字师曾，号朽道人、槐堂，江西义宁（今江西省修水县）人，著名美术家、艺术教育家。陈师曾出身书生门第，祖父是湖南巡抚陈宝箴，父亲是著名诗人陈三立。1902年东渡日本留学，1909年回国，任江西教育司长。从1911年2月至1913年4月，他受南通张謇之邀，至通州师范学校（今南通师范学校）任教，专授博物课程。1913年又赴长沙第一师范任课，后至北京任编审员之职。先后兼任北京女子高等师范学校、北京高等师范学校、北京美术专门学校教授。1923年9月为奔母丧回南京，不幸染病逝世，终年仅47岁。[1-2] 	陈师曾 原名 衡恪 字师 号朽 道人 槐堂 江西 义宁 江西省 修水县 著名 美术家 艺术 教育家 陈师曾 出身 书生 门第 祖父 湖南 巡抚 陈宝 父亲 著名诗人 陈三立 东渡 日本 留学 回国 江西 教育 司长 南通 张謇 通州 师范学校 南通 师范学校 任教 专授 博物 课程 长沙 第一 师范 任课 北京 编审 员之职 先后 兼任 北京 女子 高等 师范学校 北京 高等 师范学校 北京 美术 专门 学校 教授 奔母 丧回 南京 不幸 染病 逝世 终年
宋绮云[1] （1904年—1949年9月6日），原名宋元培，字复真，江苏邳县（今江苏徐州邳州市）人，江苏省立靖江第六师范学校毕业。中共党员，烈士。1929年由组织派到杨虎城军部工作，任中共西北特支委员、《西北文化日报》社长兼总编辑。西安事变前后对杨虎城部作了大量的统战工作，为宣传党的抗日民族统一战线政策作出了积极贡献。1949年9月6日，被杀害于重庆歌乐山松林坡戴笠警卫室。是新中国成立做出突出贡献的英雄模范人物。	绮云 原名 宋元 字复 江苏 邳县 江苏 徐州 邳州市 江苏省 靖江 第六 师范学校 毕业 中共党员 烈士 组织 杨虎城 军部 工作 中共 西北 特支 委员 西北 文化 日报 社长兼 总编辑 西安事变 杨虎城 部作 大量 统战工作 宣传 抗日民族统一战线 政策 作出 积极 贡献 杀害 重庆 歌乐山 松林 警卫室 中国 成立 做出 突出贡献 英雄模范 人物
杨昌济（1871.4.21——1920.1.17），又名怀中，字华生，湖南长沙人，伦理学家，教育家。1871年4月21日出生于湖南省长沙县清泰都隐储山下的板仓冲，后求学于岳麓书院，拥护康梁变法主张，参加南学会、不缠足会等组织。先后留学日本、英国，主攻教育学、哲学、伦理学。1913年后回国任教于湖南公立第一师范学校。支持新文化运动，宣传《新青年》的主张。先后在《新青年》、《东方杂志》发表论文，介绍西方哲学、伦理学、教育学思想，提倡民主与科学，宣传新道德。关心毛泽东、蔡和森、萧子升等一批进步青年，促成新民学会的成立。参加筹备湖南大学，撰《论湖南创立省立大学之必要》，被誉为“湖南大学蓝图设计第一人”[1] 。1918年后任北京大学教授。1920年1月17日，杨昌济病逝于北京德国医院，葬于长沙县板仓。其一生以“欲栽大木拄长天”诗句明志。著有《达化斋日记》《杨昌济文集》《劝学篇》等，译有《西洋伦理学史》等。因世居板仓，所以杨昌济后来被人称之为“板仓先生”、“板仓杨”。[2-4] （概述图片来源[5] ）	杨昌济 1871.4 1920.1 又名 怀中 字华生 湖南 长沙人 伦理学家 教育家 日出 生于 湖南省 长沙县 清泰 隐储 山下 板仓 求学 岳麓书院 拥护 康梁变 主张 参加 南学会 缠足 组织 先后 留学 日本 英国 主攻 教育学 哲学 伦理学 回国 任教于 湖南 公立 第一 师范学校 支持 新文化运动 宣传 青年 主张 先后 青年 东方 杂志 发表 论文 介绍 西方哲学 伦理学 教育学 思想 提倡 民主 科学 宣传 道德 关心 毛泽东 蔡和森 萧子 一批 进步 青年 促成 新民学会 成立 参加 筹备 湖南大学 湖南 创立 省立 大学 必要 被誉为 湖南大学 蓝图 设计 第一 后任 北京大学 教授 杨昌济 病逝 北京 德国 医院 葬于 长沙县 板仓 一生 大木 长天 诗句 明志 化斋 日记 杨昌济 文集 劝学篇 译有 西洋 伦理学史 世居 板仓 杨昌济 后来 称之为 板仓 先生 板仓 概述 图片 来源
周信芳（1895年1月14日－1975年3月8日），名士楚，字信芳，艺名麒麟童，籍贯浙江慈城（今浙江省宁波市江北区），1895年1月14日生于江苏淮安。京剧表演艺术家，京剧“麒派”艺术创始人。[1-2] 出身艺人家庭。六岁随父旅居浙江杭州，从陈长兴练功学戏，七岁以七龄童艺名登台演出。后流动演出于汉口、芜湖及沪宁线一带，改艺名“七灵童”。1907年至上海演出，始用“麒麟童”艺名。次年至北京，进喜连成科班，与梅兰芳等同台演出，辗转烟台、天津、海参崴等地演出。1912年返沪，在新新舞台等剧场与谭鑫培等同台演出，演技渐趋成熟。1915年进上海丹桂第一台。后两度赴北平，1924年回沪，先后于丹桂第一台、更新舞台、大新舞台、天蟾舞台演出，尝试改革京剧艺术。与王鸿寿、汪笑侬、潘月樵等协作，编演、移植诸多剧目。艺术上勇于创造，继承发展民族戏曲现实主义表现方法，塑造具有鲜明性格的典型人物，形成独特的“麒派”表演艺术风格。中华人民共和国成立后，当选为第一、二、三届全国人民代表大会代表，历任中国戏曲研究院副院长、上海京剧院院长、中国戏剧家协会上海分会主席等职位。[2-3] 1975年3月8日，周信芳在上海逝世。代表剧目有《徐策跑城》、《乌龙院》、《萧何月下追韩信》、《香妃》、《董小宛》等。	周信芳 名士 信芳 艺名 麒麟 籍贯 浙江 慈城 浙江省 宁波市 江北区 生于 江苏 淮安 京剧 表演艺术家 京剧 麒派 艺术 创始人 出身 艺人 家庭 六岁 随父 旅居 浙江 杭州 长兴 练功 学戏 七岁 以七龄童 艺名 登台 演出 流动 演出 汉口 芜湖 沪宁线 一带 艺名 灵童 上海 演出 始用 麒麟 艺名 次年 北京 进喜 连成 科班 梅兰芳 同台 演出 辗转 烟台 天津 海参崴 演出 舞台 剧场 谭鑫培 同台 演出 演技 渐趋 成熟 年进 上海 丹桂 第一台 两度 北平 先后 丹桂 第一台 更新 舞台 大新 舞台 天蟾 舞台 演出 尝试 改革 京剧 艺术 王鸿寿 汪笑侬 潘月 协作 编演 移植 诸多 剧目 艺术 勇于 创造 继承 发展 民族 戏曲 现实主义 表现 方法 塑造 具有 鲜明 性格 典型人物 形成 独特 麒派 表演艺术 风格 中华人民共和国 成立 当选 第一 三届 全国人民代表大会 代表 历任 中国戏曲 研究院 院长 上海 京剧院 院长 中国戏剧家协会 上海 分会 主席 职位 周信芳 上海 逝世 代表 剧目 徐策 乌龙院 萧何月 韩信 香妃 董小宛
李秀文（1907年—1946年4月8日），广东省东莞长安镇人。1925年与叶挺结婚，1946年4月8日，李秀文与叶挺在由重庆乘机飞往延安途中，在山西黑茶山地区因飞机失事不幸遇难，时年39岁。	李秀文 广东省 东莞 长安镇 叶挺 结婚 李秀文 叶挺 重庆 乘机 飞往 延安 途中 山西 茶山 地区 飞机 失事 不幸遇难 时年
王洛宾（1913年12月28日—1996年3月14日），名荣庭，字洛宾，曾用名艾依尼丁，汉族，出生于北京，中国民族音乐家[1] 。1934年（民国二十三年），毕业于国立北平师范大学（北京师范大学）音乐系。[2] 1938年（民国二十七年），王洛宾在兰州改编了新疆民歌《达坂城的姑娘》，之后便与西部民歌结下了不解之缘，并将一生都献给了西部民歌的创作和传播事业，[3] 有“西北民歌之父”、“西部歌王”之称。[4] 1988年9月，王洛宾荣获中国人民解放军胜利功勋荣誉奖章。1991年，享受政府特殊津贴。主要作品有《在那遥远的地方》《半个月亮爬上来》《达坂城的姑娘》《掀起你的盖头来》《阿拉木汉》《在银色的月光下》等。	王洛宾 名荣庭 字洛宾 曾用名 艾依尼丁 汉族 生于 北京 中国 民族 音乐家 民国 二十三年 毕业 国立 北平 师范大学 北京师范大学 音乐系 民国 二十七年 王洛宾 兰州 改编 新疆 民歌 达坂城 姑娘 之后 西部 民歌 结下 不解之缘 一生 献给 西部 民歌 创作 传播 事业 西北 民歌 西部 歌王 之称 王洛宾 荣获 中国人民解放军 胜利 功勋 荣誉 奖章 享受 政府 特殊津贴 主要 作品 遥远 地方 半个 月亮 爬上来 达坂城 姑娘 掀起 盖头 阿拉 木汉 银色 月光
许广平（1898年2月12日—1968年3月3日），笔名景宋，广东番禺人，鲁迅的第二任妻子。1917年就读天津直隶第一女子师范学校预科，担任天津爱国同志会会刊《醒世周刊》主编，并在周恩来领导下参加了“五四运动”。1923年考入北京女子高等师范学校国文系，成为鲁迅的学生。1927年1月，鲁迅到中山大学任教，许任助教和广州话翻译，与鲁迅在白云路租房同居；10月与鲁迅到上海正式同居。1929年，生子周海婴。1932年12月，与鲁迅的通信集《两地书》编辑出版。1949年后历任政务院副秘书长、全国人大常委、全国政协常委、全国妇联副主席、民主促进会副主席、全国文联主席团委员等职务。1968年3月，受“四人帮”逼害，在北京病逝，终年70岁。	许广平 笔名 景宋 广东 番禺 鲁迅 第二任 妻子 就读 天津 直隶 第一 女子 师范学校 预科 担任 天津 爱国 同志会 会刊 醒世 周刊 主编 周恩来 领导 参加 五四运动 考入 北京 女子 高等 师范学校 国文 成为 鲁迅 学生 鲁迅 中山大学 任教 许任 助教 广州话 翻译 鲁迅 白云路 租房 同居 鲁迅 上海 正式 同居 生子 周海婴 鲁迅 通信集 两地 编辑出版 历任 政务院 秘书长 全国人大 常委 全国政协 常委 全国妇联 主席 民主 促进会 主席 全国文联 主席团 委员 职务 四人帮 逼害 北京 病逝 终年
爱新觉罗·溥仪（1906年2月7日—1967年10月17日），清朝末代皇帝，字曜之，号浩然。也称清废帝或宣统帝。是道光帝旻宁的曾孙、醇贤亲王奕譞之孙、摄政王载沣长子，母亲苏完瓜尔佳·幼兰。1908年到1912年、1917年7月1日到1917年7月12日两次在位。[1-2] 1911年辛亥革命爆发，1912年2月12日被迫退位，清朝统治结束。九·一八事变之后在日本人控制下做了伪满洲国的傀儡皇帝，年号康德（1934年—1945年），所以又称“康德皇帝”。1945年8月15日，日本投降。8月17日，溥仪在沈阳准备逃亡时被苏联红军俘虏，被带到苏联。1950年8月初被押解回国，在抚顺战犯管理所学习、改造，1959年根据中华人民共和国主席刘少奇签署的特赦令[3] 获得特赦，后成为全国政协委员。溥仪一生四次结婚，娶过五个女人，最后一次婚姻是在1962年与李淑贤结婚。溥仪著有自传《我的前半生》，于1964年4月由群众出版社出版。其独特的富有戏剧性的经历，多次被改编成影视作品，其中电影《末代皇帝》，曾荣获1987年奥斯卡金像奖等众多奖项。1967年10月17日，溥仪因尿毒症在北京逝世，享年61岁。先葬于八宝山，后迁于清西陵内崇陵（光绪陵）附近的华龙皇家陵园。	爱新觉罗 溥仪 清朝 末代皇帝 字曜 浩然 清废帝 宣统 道光帝 曾孙 醇贤 亲王 摄政王 长子 母亲 苏完 瓜尔 幼兰 日到 两次 在位 辛亥革命 爆发 被迫 退位 清朝 统治 结束 事变 之后 日本 控制 伪满洲国 傀儡 皇帝 康德 又称 康德 皇帝 日本 投降 溥仪 沈阳 准备 逃亡 苏联红军 俘虏 带到 苏联 月初 押解 回国 抚顺战犯管理所 学习 改造 中华人民共和国 主席 刘少奇 签署 特赦令 获得 特赦 成为 全国政协 委员 溥仪 一生 四次 结婚 五个 女人 最后 一次 婚姻 李淑贤 结婚 溥仪 自传 前半生 群众 出版社 出版 独特 富有 戏剧性 经历 多次 改编 影视作品 电影 末代皇帝 荣获 奥斯卡金像奖 众多 奖项 溥仪 尿毒症 北京 逝世 享年 先葬于 八宝山 迁于 清西陵 内崇陵 光绪 附近 华龙 皇家 陵园
吴有训（1897年4月26日—1977年11月30日），字正之，江西高安人，物理学家、教育家，是中国近代物理学研究的开拓者和奠基人之一，[1-2] 被称为中国物理学研究的“开山祖师”。[3] 1920年6月，吴有训毕业于南京高等师范学校数理化部；[4] 1925年获美国芝加哥大学博士学位，后任该校物理研究室助手和讲师，师从康普顿教授；[4] 1945年十月任中央大学校长；1948年当选为中央研究院院士；[5] 1950年12月任中国科学院副院长；1955年被选聘为中国科学院学部委员（院士）。[1-2] [6] 吴有训的贡献主要体现在对X射线、特别是对散线和吸收方面的研究。[7] 20世纪20年代，在X射线散射研究中以系统、精湛的实验和精辟的理论分析为康普顿效应的确立和公认作出了贡献；回国后开创X射线散射光谱等方面的实验和理论研究，创造性地发展了多原子气体散射X射线的普遍理论。[1] 他为中国物理学人才培养作出了贡献，钱三强、钱伟长、杨振宁、邓稼先、李政道等学者都曾是他的学生。[8] 	吴有训 江西 高安 物理学家 教育家 中国 近代 物理学 研究 开拓者 奠基人 称为 中国 物理学 研究 开山祖师 吴有训 毕业 南京 高等 师范学校 数理化 美国芝加哥大学 博士学位 后任 该校 物理 研究室 助手 讲师 师从 康普顿 教授 十月 中央大学 校长 当选 中央研究院 院士 中国科学院 院长 选聘 中国科学院学部 委员 院士 吴有训 贡献 主要 体现 X射线 特别 散线 吸收 方面 研究 世纪 年代 X射线 散射 研究 中以 系统 精湛 实验 精辟 理论 分析 康普顿 效应 确立 公认 作出 贡献 回国 开创 X射线 散射 光谱 方面 实验 理论 研究 创造性地 发展 原子 气体 散射 X射线 普遍 理论 中国 物理学 人才培养 作出 贡献 钱三强 钱伟长 杨振宁 邓稼先 李政道 学者 学生
袁牧之（1909年3月3日-1978年6月30日），原名袁家莱，生于浙江宁波。受新戏剧运动的影响，童年时代的他最喜欢的游戏是学演文明戏，中国人民电影事业最早的组织者和领导者之一，13岁到上海，开始在洪深组织的戏剧协社演戏。1946年袁牧之任东北电影制片厂第一任厂长，文化部电影局第一任局长，并当选为第一届全国人民代表大会代表，第一、二届中国文联委员，第一届中国电影工作者协会副主席，1952年因病离职。[1] 	袁牧之 原名 袁家莱 生于 浙江 宁波 受新 戏剧 运动 影响 童年时代 喜欢 游戏 学演 文明戏 中国 人民 电影 事业 最早 组织者 领导者 上海 洪深 组织 戏剧 协社 演戏 袁牧之 东北 电影 制片厂 第一任 厂长 文化部 电影局 第一任 局长 当选 第一届 全国人民代表大会 代表 第一 二届 中国文联 委员 第一届 中国 电影 工作者 协会 主席 因病 离职
于凤至（1897年6月7日-1990年3月20日），字翔舟，富商于文斗之女，出生于奉天怀德（今吉林省公主岭市），为张学良的原配妻子。1915年和张学良结为伉俪。1936年“西安事变”后陪伴张学良。1940年被查出患有乳腺癌，同年赴美求医，病好后在华尔街股市拼杀。1990年3月20日午夜12时半，在美国洛杉矶市好莱坞山顶上一座雅致的豪宅里，因突发心脏病离世，享年93岁。	于凤至 字翔舟 富商 文斗 之女 生于 奉天 怀德 吉林省 公主岭市 张学良 原配 妻子 张学良 结为 伉俪 西安事变 陪伴 张学良 查出 患有 乳腺癌 同年 赴美 求医 病好 华尔街 股市 拼杀 午夜 时半 美国 洛杉矶市 好莱坞 山顶 一座 雅致 豪宅 突发 心脏病 离世 享年
郭布罗·婉容（1906年11月13日—1946年6月20日），字慕鸿，号植莲，满洲正白旗（达斡尔族）。清朝逊帝溥仪的妻子，清朝与中国的末代皇后，后为伪满洲国皇后。“婉容”二字及她的字“慕鸿”来自《洛神赋》：“翩若惊鸿，婉若游龙。”[1] 	布罗 婉容 慕鸿 植莲 满洲 白旗 达斡尔族 清朝 逊帝 溥仪 妻子 清朝 中国 末代 皇后 伪满洲国 皇后 婉容 二字 慕鸿 来自 洛神赋 翩若惊鸿 婉若游龙
海伦·福斯特·斯诺，HelenFosterSnow，1907～1997，曾是美国新闻记者，中国人民的忠诚朋友。埃德加·斯诺的前妻，《续西行漫记》一书作者。她的婚前名字是海伦·福斯特（HelenFoster），笔名是尼姆·威尔斯”(Nymwales)。[1] 	海伦 福斯特 斯诺 HelenFosterSnow 美国 新闻记者 中国 人民 忠诚 朋友 埃德加 斯诺 前妻 西行漫记 一书 作者 婚前 名字 海伦 福斯特 HelenFoster 笔名 尼姆 威尔斯 Nymwales
赵元任（1892年11月3日—1982年2月24日），汉族，字宣仲[1] ，又字宜重[2] ，原籍江苏武进（今常州）。清朝著名诗人赵翼（瓯北）后人[3] 。光绪十八年（1892年）生于天津。现代著名学者、语言学家、音乐家。[4-5] 赵元任先后任教于美国康乃尔大学、哈佛大学、中国清华大学、中央研究院史语所、美国夏威夷大学、耶鲁大学、哈佛大学、密歇根大学，后长期（1947-1963年）任教于加州大学伯克利分校（UCBerkeley）并在伯克利退休[6-7] 。赵元任先后获美国普林斯顿大学（1946年）、加州大学（1962年）、俄亥俄州立大学（1970年）荣誉博士学位，加州大学“教授研究讲师”（FacultyResearchLecturer，1967年），中国北京大学荣誉教授（1981年）。[4] 1982年2月24日赵元任逝世于美国马萨诸塞州，享年90岁。赵元任是中国现代语言学先驱，被誉为“中国现代语言学之父”，同时也是中国现代音乐学之先驱，“中国科学社”的创始人之一。[8] 赵元任在语言学方面的代表作有：《现代吴语的研究》《中国话的文法》《国语留声片课本》《季姬击鸡记》等[4] [9] 。赵元任在音乐方面的代表作有：《教我如何不想她》《海韵》《厦门大学校歌》等[10-11] 。赵元任翻译的代表作有《爱丽丝梦游仙境》等。[12] 	赵元任 汉族 宣仲 宜重 原籍 江苏 武进 常州 清朝 著名诗人 赵翼 瓯北 后人 光绪 十八年 生于 天津 现代 著名 学者 语言学家 音乐家 赵元任 先后 任教于 美国康乃尔大学 哈佛大学 中国 清华大学 中央研究院 史语所 美国 夏威夷大学 耶鲁大学 哈佛大学 密歇根 大学 长期 任教于 加州大学 伯克利分校 UCBerkeley 伯克利 退休 赵元任 先后 美国普林斯顿大学 加州大学 俄亥俄 州立大学 荣誉 博士学位 加州大学 教授 研究 讲师 FacultyResearchLecturer 中国 北京大学 荣誉 教授 赵元任 逝世 美国 马萨诸塞州 享年 赵元任 中国 现代 语言学 先驱 被誉为 中国 现代 语言学 中国 现代 音乐学 先驱 中国 科学 创始人 赵元任 语言学 方面 代表作 现代 吴语 研究 中国 文法 国语 留声片 课本 季姬击 鸡记 赵元任 音乐 方面 代表作 教我如何 不想 海韵 厦门大学 校歌 赵元任 翻译 代表作 爱丽丝 梦游 仙境
吴玉章（1878年12月30日－1966年12月12日），原名永珊，字树人，四川荣县人；是我国杰出的无产阶级革命家、教育家、历史学家和语言文字学家、新中国高等教育的开拓者。他于1950年中国人民大学正式命名组建时担任校长长达17年，直至1966年逝世，为人民大学的诞生和发展做出了不可磨灭的贡献。[1] 吴玉章先后在成都尊经书院、泸州川南经纬学堂和日本、法国的学校读书。他先是戊戌变法维新运动的拥护者和宣传者，后来参加孙中山领导的同盟会和辛亥革命。1925年加入中国共产党，参加过南昌起义，派往过苏联、法国和西欧工作，参加过共产国际第七次代表大会等，早在上世纪40年代就与董必武、林伯渠、徐特立、谢觉哉一起被誉为中国共产党著名的“延安五老”。[1] 建国后吴玉章任中国人民大学校长兼中央社会主义学院院长，担任中央人民政府委员、全国政协常委、全国人大常委、中国文字改革委员会主任、中国科学院哲学社会科学部委员、中国教育工会主席等职。[1] 他领导全国的文字改革工作，制定并实施了《汉字简化方案》、《第一批异体字整理表》和《汉语拼音方案》，推广普通话，是我国文字改革的先驱。同时，他还是我国第一代优秀的马克思主义史学家，他早在1933年就编写了中国最早用马克思主义观点系统地研究中国通史的著作之一《中国历史教程》，后编写出版了《论辛亥革命》、《回忆辛亥革命》、《历史文集》、《吴玉章回忆录》等著作，并切实推动了历史学科的建设，为中国历史学做出了巨大贡献。[1-3] 	吴玉章 原名 永珊 字树人 四川 荣县 我国 杰出 无产阶级 革命家 教育家 历史学家 语言 文字学家 中国 高等教育 开拓者 他于 中国人民大学 正式 命名 组建 担任 校长 长达 直至 逝世 人民大学 诞生 发展 做出 不可磨灭 贡献 吴玉章 先后 成都 尊经 书院 泸州 川南 经纬 学堂 日本 法国 学校 读书 先是 戊戌变法 维新运动 拥护者 宣传者 后来 参加 孙中山 领导 同盟会 辛亥革命 加入 中国共产党 参加 南昌起义 派往 苏联 法国 西欧 工作 参加 共产国际 第七次 代表大会 世纪 年代 董必武 林伯渠 徐特立 谢觉哉 一起 被誉为 中国共产党 著名 延安 五老 建国 吴玉章 中国人民大学 校长 中央社会主义学院 院长 担任 中央人民政府 委员 全国政协 常委 全国人大 常委 中国 文字改革 委员会 主任 中国科学院 哲学 社会科学 委员 中国教育工会 主席 领导 全国 文字改革 工作 制定 实施 汉字 简化 方案 第一批 异体字 整理表 汉语拼音 方案 推广 普通话 我国 文字改革 先驱 我国 第一代 优秀 马克思主义 史学家 编写 中国 最早 马克思主义 观点 系统地 研究 中国通史 著作 中国 历史 教程 编写 出版 辛亥革命 回忆 辛亥革命 历史 文集 吴玉章 回忆录 著作 切实 推动 历史 学科 建设 中国 历史学 做出 巨大贡献
孙福熙(1898年-1962年)，宇春苔，曾用笔名丁一、明斋、寿明斋等。现代散文家、美术家。生于浙江绍兴一个自由职业家庭，毕业于浙江省立第五师范学校。孙福熙是一位充满了才华和朝气的青年。他的二十年代的散文创作，不仅为后人留下了一些优美作品，而且还为散文创作提供了很好的经验。在中国现代散文作家群中，孙福熙有较高的艺术成就。	孙福熙 宇春苔 曾用 笔名 丁一 明斋 寿明 现代 散文家 美术家 生于 浙江 绍兴 自由职业 家庭 毕业 浙江省 第五 师范学校 孙福熙 一位 充满 才华 朝气 青年 二十年代 散文 创作 后人 留下 优美 作品 散文 创作 提供 经验 中国 现代 散文 作家群 孙福熙 艺术 成就
尼基塔·谢尔盖耶维奇·赫鲁晓夫（НикитаСергеевичХрущёв，1894年4月17日－1971年9月11日），苏联党和国家最高领导人，曾任苏联共产党中央委员会第一书记以及苏联部长会议主席（苏联总理）等重要职务。赫鲁晓夫1894年出生于俄罗斯库尔斯克州卡利诺夫卡，1918年加入共产党，第二次世界大战期间曾参与指挥斯大林格勒攻防战及基辅保卫战。1953年9月3日当选为苏联共产党中央委员会第一书记。1958年兼任苏联部长会议主席。担任苏联最高领导人期间，他于1956年主持召开苏共二十大，从根本上否定斯大林，此后实施去斯大林化政策，为大清洗中的受害者平反，苏联的各领域均为活化，尤其是文艺获得解冻。同时，赫鲁晓夫积极推行农业改革，使苏联的民生经济得到改善。外交方面，他的“秘密报告”震动了社会主义阵营，引发东欧的一系列骚乱。20世纪60年代，苏联与中华人民共和国关系恶化，撤销了对中国的援助计划。在冷战中，赫鲁晓夫领导苏联与美国和西欧等资本主义国家对峙，曾多次访问美国。1962年，他策划的古巴导弹危机一度使苏联和美国站在核战争的边缘，但最终危机得以平息。1964年10月，当赫鲁晓夫在黑海之滨度假时，勃列日涅夫在莫斯科发动了政变，赫鲁晓夫“被退休”，从此被迫淡出政坛至1971年逝世。	尼基塔 谢尔盖 耶维奇 赫鲁晓夫 苏联 党和国家 最高 领导人 曾任 苏联 共产党 中央委员会 第一书记 苏联部长会议 主席 苏联 总理 重要 职务 赫鲁晓夫 年出 生于 俄罗斯 库尔斯克 卡利 诺夫 加入 共产党 第二次世界大战 期间 参与 指挥 斯大林格勒 攻防战 基辅 保卫战 当选 苏联 共产党 中央委员会 第一书记 兼任 苏联部长会议 主席 担任 苏联 最高 领导人 期间 他于 主持 召开 苏共 二十大 从根本上 否定 斯大林 此后 实施 斯大林 政策 清洗 受害者 平反 苏联 领域 活化 尤其 文艺 获得 解冻 赫鲁晓夫 积极 推行 农业 改革 苏联 民生 经济 得到 改善 外交 方面 秘密 报告 震动 社会主义 阵营 引发 东欧 一系列 骚乱 世纪 年代 苏联 中华人民共和国 关系恶化 撤销 中国 援助 计划 冷战 赫鲁晓夫 领导 苏联 美国 西欧 资本主义 国家 对峙 曾多次 访问 美国 策划 古巴 导弹 危机 一度 苏联 美国 核战争 边缘 最终 危机 得以 平息 赫鲁晓夫 海之滨 度假 列日涅夫 莫斯科 发动 政变 赫鲁晓夫 退休 从此 被迫 淡出 政坛 逝世
高孝贞（1903年～1983年11月），闻一多夫人，1922年与闻一多结婚。先后当选为河北省和北京市的政协委员。1983年11月病逝，享年81岁。	高孝贞 闻一多 夫人 闻一多 结婚 先后 当选 河北省 北京市 政协委员 病逝 享年
向振熙（1870年——1962年11月15日），杨昌济的夫人，是杨昌济的表姐，出身大家闺秀，其女杨开慧。杨昌济逝世后一直跟着女儿女婿生活，帮助照看毛岸英兄弟。	向振熙 杨昌济 夫人 杨昌济 表姐 出身 大家闺秀 其女 杨开慧 杨昌济 逝世 跟着 女儿 女婿 生活 帮助 照看 毛岸英 兄弟
许德珩（1890年-1990年2月8日），原名许础，字楚生，江西德化（今江西省九江县）人。著名爱国人士、政治活动家、教育家、学者，九三学社创始人和杰出领导者。许德珩是伟大的爱国主义者、忠诚的共产主义战士[1] 、著名的政治活动家、九三学社的主要创始人和杰出领导者。[2] 中华人民共和国成立后，曾任水产部长、全国政协副主席、全国人大常委会副委员长。[3] 	许德珩 原名 许础 字楚生 江西 德化 江西省 九江县 著名 爱国人士 政治 活动家 教育家 学者 九三学社 创始人 杰出 领导者 许德珩 伟大 爱国主义者 忠诚 共产主义 战士 著名 政治 活动家 九三学社 主要 创始人 杰出 领导者 中华人民共和国 成立 曾任 水产 部长 全国政协 主席 全国人大常委会 副委员长
